id,bathrooms,bedrooms,price,square_feet,latitude,longitude,time,has_photo_Thumbnail,cityname,state,source,predicted_price
5509215542.0,1,2.0,1549.0,820.0,47.4608,-122.2095,1568779554.0,0.0,1177.0,47,8,0.15084818432784808
5664597510.0,2,3.0,2595.0,1615.0,33.2181,-117.3166,1577017090.0,1.0,1218.0,22,3,2.429196036226409
5668614275.0,1,2.0,899.0,325.0,41.8625,-87.6825,1577358591.0,1.0,271.0,14,9,-0.502302531747969
5668623688.0,1,1.0,2295.0,332.0,37.7599,-122.4379,1577359191.0,1.0,1246.0,4,9,1.0175249072406163
5664567028.0,1,1.0,919.0,809.0,38.2009,-85.6999,1577014808.0,1.0,794.0,17,9,-0.6104420495366389
5508803310.0,2,2.0,2025.0,1122.0,40.6949,-74.2704,1568753828.0,1.0,1424.0,31,8,1.2830843681607838
5664571823.0,1,1.0,1155.0,250.0,37.9917,-122.5247,1577015122.0,1.0,1255.0,4,9,-0.33257592910651157
5664575011.0,1,1.0,590.0,614.0,29.7714,-95.4343,1577015339.0,1.0,633.0,43,9,-0.6493332501995552
5668612744.0,1,1.0,1335.0,700.0,47.7921,-122.3045,1577358498.0,1.0,942.0,47,9,-0.026975648750181616
5668638765.0,2,2.0,1600.0,1120.0,37.0451,-76.3664,1577360261.0,1.0,579.0,45,9,0.4010857611319484
5668613198.0,1,1.0,2164.0,754.0,42.6484,-71.1615,1577358524.0,1.0,36.0,19,9,0.6339840506829869
5664579642.0,3,5.0,3200.0,1805.0,39.9974,-82.9829,1577015758.0,1.0,100.0,31,8,1.8010558268289492
5668641375.0,3,5.0,4300.0,2906.0,37.7547,-121.9529,1577360437.0,1.0,792.0,4,9,5.6409459263996835
5508794949.0,1,2.0,1229.0,886.0,38.8077,-76.9886,1568753103.0,1.0,1060.0,20,8,-0.06793822119329632
5508675607.0,2,2.0,1459.0,1325.0,27.4849,-82.5345,1568745169.0,1.0,154.0,9,8,0.33522596867252896
5668625414.0,1,1.0,590.0,748.0,34.4637,-93.0653,1577359313.0,1.0,631.0,2,9,-0.6566675829233273
5668618758.0,1,2.0,1800.0,900.0,40.0054,-75.1415,1577358880.0,1.0,1098.0,38,9,0.010488421795668536
5664598152.0,2,2.0,650.0,1153.0,33.1932,-87.5349,1577017147.0,1.0,1421.0,1,9,-0.19154810272376918
5508764178.0,1,1.0,915.0,330.0,39.6665,-105.0962,1568750828.0,1.0,368.0,5,8,-0.6269618945346874
5509217631.0,1,2.0,1005.0,913.0,32.8255,-97.1039,1568779668.0,1.0,446.0,43,8,-0.571887350132029
5664597333.0,2,4.0,2895.0,2532.0,45.5091,-122.6449,1577017076.0,1.0,1134.0,37,9,1.128425304560189
5668632104.0,1,2.0,1609.0,518.0,30.3054,-97.7497,1577359805.0,1.0,69.0,43,9,-0.20635700213654162
5668618077.0,1,1.0,635.0,580.0,40.3613,-86.9005,1577358832.0,1.0,720.0,15,9,-0.7683680479771741
5659276092.0,1,1.0,2355.0,1119.0,42.2094,-70.999,1576618069.0,1.0,156.0,19,3,0.9346641909216163
5668619780.0,1,1.0,1095.0,593.0,39.1471,-86.5136,1577358951.0,1.0,137.0,15,9,-0.6989085308211288
5508874086.0,1,1.0,1431.0,598.0,40.9047,-74.1194,1568758774.0,1.0,433.0,31,8,0.06270217844541583
5668620964.0,1,4.0,575.0,500.0,37.1892,-93.2908,1577359031.0,1.0,1345.0,24,9,-0.9127005612499187
5659919003.0,2,2.0,958.0,950.0,30.0021,-95.2555,1576667821.0,1.0,635.0,43,9,-0.3999786039115191
5509197580.0,1,1.0,1246.0,894.0,40.3942,-79.9046,1568778868.0,0.0,621.0,38,8,-0.54714632925782
5668626970.0,2,3.0,2900.0,1310.0,34.2417,-118.5257,1577359420.0,1.0,1018.0,4,9,1.7394012330537976
5668634042.0,2,3.0,875.0,1200.0,36.421,-94.4498,1577359953.0,1.0,555.0,2,9,-0.4372084300844579
5509044554.0,1,2.0,735.0,820.0,39.2228,-84.5835,1568769824.0,0.0,278.0,35,8,-0.5691807036820397
5664595088.0,2,3.0,1745.0,2489.0,46.8587,-114.041,1577016874.0,1.0,925.0,27,9,0.7001029509329695
5668614830.0,1,1.0,600.0,400.0,26.6942,-81.8779,1577358633.0,1.0,1000.0,9,9,-0.48413323490421495
5668627494.0,1,3.0,1374.0,516.0,30.3054,-97.7497,1577359467.0,1.0,69.0,43,9,-0.31808097825056186
5668625752.0,1,2.0,1225.0,720.0,43.0724,-89.4003,1577359335.0,1.0,809.0,48,9,-0.2536845308198412
5668627248.0,3,3.0,4000.0,2500.0,42.2391,-87.8692,1577359443.0,1.0,145.0,19,9,1.9227076385645174
5668642021.0,1,2.0,3450.0,1300.0,34.0372,-118.2972,1577360470.0,1.0,792.0,4,9,1.749679151152931
5668626133.0,1,1.0,3047.0,792.0,34.0372,-118.2972,1577359357.0,1.0,792.0,4,9,0.9424320173762472
5659896134.0,1,1.0,1125.0,800.0,43.0724,-89.4003,1576666302.0,1.0,809.0,48,9,-0.14806882188613696
5664583480.0,1,2.0,1300.0,1200.0,39.8163,-98.5576,1577016100.0,1.0,1573.0,51,9,-0.09438844725299603
5668622045.0,1,1.0,3595.0,454.0,37.7599,-122.4379,1577359099.0,1.0,1246.0,4,9,1.4712123093075098
5509053723.0,1,1.0,790.0,651.0,38.8503,-104.7586,1568770532.0,1.0,303.0,5,8,-0.48140153598338337
5664576125.0,2,3.0,1475.0,1463.0,35.2016,-80.8124,1577015444.0,1.0,321.0,4,9,-0.09207707878464312
5668610554.0,1,0.0,1975.0,405.0,42.3895,-71.1039,1577358335.0,1.0,1323.0,19,9,0.12653607650975449
5668637932.0,1,2.0,700.0,900.0,29.4624,-98.5253,1577360190.0,1.0,1242.0,43,9,-0.442264513098159
5668639289.0,1,1.0,1450.0,559.0,45.5091,-122.6449,1577360302.0,1.0,1134.0,37,9,-0.2799089098352497
5668635550.0,1,1.0,1370.0,708.0,43.0336,-87.9094,1577360049.0,1.0,902.0,48,9,-0.398752019364578
5668627232.0,1,1.0,3390.0,850.0,42.3882,-83.1122,1577359442.0,1.0,375.0,22,9,0.005691980950660372
5668635535.0,1,1.0,1025.0,370.0,45.5091,-122.6449,1577360049.0,1.0,1134.0,37,9,-0.278848540024746
5508992764.0,1,1.0,1849.0,748.0,39.1088,-77.2384,1568765922.0,1.0,507.0,20,8,0.138273839422241
5509159086.0,1,1.0,1455.0,700.0,41.7066,-72.5646,1568777039.0,0.0,526.0,6,8,-0.3038661887621684
5668629740.0,1,2.0,999.0,800.0,30.3054,-97.7497,1577359642.0,1.0,69.0,43,9,-0.22722940935006425
5509244939.0,1,2.0,1607.0,630.0,47.4831,-122.1298,1568780699.0,0.0,1177.0,47,8,-0.03163400019454138
5668615256.0,1,1.0,775.0,637.0,38.9259,-94.6916,1577358663.0,1.0,1054.0,16,9,-0.7450879162565088
5508955020.0,2,2.0,925.0,950.0,35.7863,-78.4845,1568763629.0,1.0,702.0,27,8,-0.40303954790440466
5659896504.0,1,0.0,1599.0,400.0,40.6997,-73.8103,1576666320.0,1.0,162.0,34,9,0.1880894863223256
5642309923.0,1,1.0,950.0,400.0,35.6101,-78.4715,1575637649.0,1.0,284.0,27,9,-0.7062038970558389
5668619617.0,2,2.0,1200.0,1122.0,44.9056,-89.5715,1577358939.0,1.0,1518.0,48,9,-0.28718949140306477
5668618370.0,1,1.0,1099.0,685.0,40.4969,-86.9659,1577358852.0,1.0,1502.0,15,9,-0.6531501237860788
5668615610.0,1,1.0,1525.0,750.0,33.8323,-117.9079,1577358687.0,1.0,33.0,4,9,0.11278058036405707
5509175670.0,1,1.0,990.0,528.0,39.9071,-75.0838,1568777909.0,0.0,1031.0,31,8,-0.4289508611865513
5664576960.0,1,2.0,1115.0,796.0,43.0724,-89.4003,1577015517.0,1.0,809.0,48,9,-0.21787329837181638
5508761919.0,1,1.0,1060.0,518.0,32.8261,-96.7472,1568750634.0,1.0,350.0,43,8,-0.5819617704594505
5668617407.0,2,2.0,641.0,1018.0,43.4108,-84.5978,1577358787.0,1.0,1233.0,22,9,-0.5549218715794716
5668629903.0,1,2.0,1950.0,1275.0,40.0054,-75.1415,1577359655.0,1.0,1098.0,38,9,0.34442073924211003
5668610822.0,2,4.0,1425.0,1764.0,35.2635,-80.4266,1577358360.0,1.0,955.0,42,9,0.02813430023034859
5508982957.0,1,1.0,969.0,833.0,35.823,-78.6438,1568765230.0,1.0,931.0,27,8,-0.46184635712956457
5509118216.0,1,1.0,1103.0,819.0,39.0459,-104.8179,1568774336.0,1.0,303.0,5,8,-0.17290764064378997
5509156658.0,1,1.0,1068.0,781.0,36.0346,-78.869,1568776825.0,1.0,396.0,27,8,-0.3562524814296828
5668623812.0,1,2.0,775.0,900.0,39.0744,-94.5521,1577359197.0,1.0,680.0,24,9,-0.5523199754694942
5668640396.0,1,2.0,750.0,1200.0,36.7633,-90.4036,1577360383.0,1.0,1124.0,24,9,-0.4471426380955169
5664571373.0,1,2.0,699.0,348.0,39.0744,-94.5521,1577015083.0,1.0,680.0,24,9,-0.7435554209590695
5664568235.0,1,1.0,935.0,645.0,29.8831,-97.945,1577014867.0,1.0,1251.0,43,9,-0.5684168831918075
5668613300.0,1,1.0,963.0,600.0,33.9649,-84.5107,1577358529.0,1.0,834.0,10,9,-0.5783982995555984
5668628019.0,1,1.0,1250.0,517.0,41.8625,-87.6825,1577359513.0,1.0,271.0,14,9,-0.09937200538252335
5509060326.0,1,1.0,1153.0,649.0,38.8154,-104.7779,1568771061.0,0.0,303.0,5,8,-0.42430551625815355
5508831340.0,1,2.0,2800.0,1200.0,42.4585,-71.0609,1568755881.0,1.0,863.0,19,8,0.8664353867595885
5664581374.0,1,2.0,699.0,1050.0,30.7084,-96.347,1577015916.0,1.0,184.0,43,9,-0.4248491854915922
5668626197.0,1,1.0,2935.0,765.0,34.0372,-118.2972,1577359360.0,1.0,792.0,4,9,0.971762864141214
5509136153.0,2,2.0,1488.0,1181.0,34.0072,-84.0034,1568775356.0,1.0,744.0,10,8,-0.26186035263691054
5668627992.0,1,1.0,965.0,613.0,29.4624,-98.5253,1577359509.0,1.0,1242.0,43,9,-0.5057131947277956
5509262736.0,1,1.0,900.0,800.0,35.4815,-97.5355,1568781733.0,0.0,1037.0,36,8,-0.5572960202756232
5668624930.0,2,3.0,1599.0,1413.0,35.2016,-80.8124,1577359279.0,1.0,257.0,27,9,-0.09084154872559559
5642367107.0,2,3.0,1450.0,1750.0,38.9329,-94.7538,1575641152.0,1.0,271.0,14,9,0.33007174452838295
5509135977.0,2,3.0,2595.0,1025.0,33.7696,-118.1926,1568775345.0,0.0,784.0,4,8,1.3707725407876452
5668628471.0,2,3.0,2895.0,1246.0,37.7147,-121.93,1577359547.0,1.0,390.0,4,9,1.3772410974770282
5508819690.0,1,1.0,820.0,515.0,32.9012,-96.7916,1568755092.0,1.0,350.0,43,8,-0.6206820628372377
5664597224.0,2,2.0,825.0,810.0,29.8831,-97.945,1577017067.0,1.0,1251.0,43,9,-0.3839394032841556
5668639919.0,2,2.0,1100.0,868.0,32.7407,-97.3394,1577360349.0,1.0,490.0,43,9,-0.420198728694286
5668637284.0,3,4.0,1599.0,2340.0,39.1984,-96.6052,1577360152.0,1.0,599.0,33,9,1.0985719089923482
5668634684.0,2,3.0,1350.0,1690.0,35.358,-94.3964,1577360001.0,1.0,486.0,2,9,-0.027922919366895
5668628343.0,1,1.0,1229.0,650.0,45.5091,-122.6449,1577359540.0,1.0,1134.0,37,9,-0.229895012345686
5508947123.0,1,1.0,1749.0,689.0,39.145,-77.1376,1568763088.0,1.0,370.0,20,8,0.14850319187179684
5508769817.0,1,1.0,2700.0,611.0,42.3362,-71.1037,1568751219.0,1.0,256.0,19,8,0.9701761726321186
5509171991.0,1,2.0,1010.0,850.0,39.4324,-76.3552,1568777713.0,1.0,672.0,20,8,-0.22667974535542088
5668634861.0,1,1.0,1275.0,536.0,47.616,-122.3275,1577360012.0,1.0,1284.0,47,9,0.2310164782084125
5508859586.0,1,1.0,1720.0,659.0,42.1666,-70.9511,1568757738.0,1.0,1332.0,19,8,0.2339455278190846
5668626857.0,1,1.0,2600.0,933.0,47.5988,-122.1507,1577359412.0,1.0,102.0,47,9,0.4426105537962824
5668619609.0,1,1.0,950.0,800.0,40.0054,-75.1415,1577358938.0,1.0,1098.0,38,9,-0.034983446140047475
5668626638.0,3,3.0,3000.0,1597.0,26.1343,-80.233,1577359388.0,1.0,1105.0,14,9,1.3101251002101304
5668614205.0,1,1.0,1335.0,623.0,32.8212,-96.7853,1577358585.0,1.0,350.0,43,9,-0.5154703265158443
5668629232.0,4,3.0,2590.0,2828.0,39.0976,-76.8614,1577359602.0,1.0,235.0,5,9,1.9738619543157723
5509232394.0,2,2.0,4207.0,1164.0,40.722,-74.0644,1568780236.0,0.0,666.0,31,8,2.551771488705721
5668615157.0,1,1.0,930.0,688.0,36.1554,-115.1733,1577358656.0,1.0,739.0,33,9,-0.6019555481106721
5664594411.0,1,1.0,425.0,595.0,37.7825,-90.4215,1577016820.0,1.0,458.0,24,9,-0.7560185034167207
5668637762.0,1,1.0,1050.0,420.0,41.8625,-87.6825,1577360179.0,1.0,271.0,14,9,-0.4354253294520178
5648786114.0,1,2.0,1060.0,860.0,40.6498,-111.9625,1576015200.0,1.0,1390.0,44,3,-0.5116545224610527
5664568271.0,1,1.0,995.0,700.0,39.0744,-94.5521,1577014869.0,1.0,680.0,24,9,-0.6997659706688588
5508733992.0,2,2.0,1514.0,1131.0,27.3216,-82.4763,1568748472.0,1.0,1269.0,9,8,0.15188901992008408
5668632827.0,1,1.0,1745.0,610.0,34.0524,-117.9132,1577359867.0,1.0,1495.0,4,9,0.029844643923128265
5664579747.0,1,3.0,1450.0,1176.0,43.0724,-89.4003,1577015769.0,1.0,809.0,48,9,0.21554409617735829
5664579231.0,1,1.0,1145.0,500.0,43.0724,-89.4003,1577015722.0,1.0,809.0,48,9,-0.49583520079014554
5668627236.0,1,2.0,2245.0,783.0,37.28,-121.9559,1577359442.0,1.0,211.0,4,9,0.7805286144596867
5659919663.0,2,2.0,1300.0,952.0,33.1932,-87.5349,1576667878.0,1.0,1421.0,1,9,-0.24183005923375556
5668611031.0,1,1.0,698.0,528.0,29.7714,-95.4343,1577358386.0,1.0,633.0,43,9,-0.7359479048511004
5668625017.0,2,2.0,1612.0,792.0,44.9702,-93.2071,1577359286.0,1.0,1236.0,23,9,-0.09307736132373481
5668636465.0,1,1.0,950.0,409.0,45.4913,-122.4185,1577360113.0,1.0,565.0,37,9,-0.3012632726824381
5668630480.0,1,1.0,1600.0,742.0,42.5014,-71.069,1577359699.0,1.0,1458.0,19,9,0.2593690504358939
5664584562.0,2,3.0,1820.0,2174.0,37.0835,-113.5823,1577016187.0,1.0,771.0,10,9,0.3091642659831674
5509228552.0,1,1.0,1320.0,836.0,39.4276,-76.7727,1568780033.0,0.0,1057.0,20,8,-0.2026050387895198
5664594650.0,2,3.0,3000.0,3000.0,35.7626,-83.9603,1577016840.0,1.0,289.0,9,9,0.907835196208259
5668630225.0,1,1.0,785.0,700.0,41.2562,-96.0404,1577359678.0,1.0,1040.0,29,9,-0.7223747591988237
5664598247.0,1,1.0,1130.0,707.0,44.9231,-123.0143,1577017155.0,1.0,1238.0,37,9,-0.30044964586299927
5668621112.0,1,2.0,775.0,750.0,47.6794,-117.4018,1577359039.0,1.0,1338.0,47,9,-0.24736005872583253
5509244734.0,1,2.0,1158.0,875.0,41.3498,-72.1062,1568780687.0,0.0,975.0,6,8,-0.3496341049913339
5668624394.0,1,1.0,1399.0,850.0,28.0076,-82.4792,1577359237.0,1.0,1385.0,9,9,-0.196759220731499
5668628104.0,1,2.0,2095.0,729.0,47.616,-122.3275,1577359522.0,1.0,1284.0,47,9,0.3689186764127656
5509020901.0,1,1.0,2366.0,600.0,33.9855,-118.4532,1568768062.0,0.0,835.0,4,8,1.573398540909097
5664568978.0,1,1.0,930.0,680.0,29.7398,-98.1021,1577014911.0,1.0,966.0,43,9,-0.559251764159853
5668639766.0,2,2.0,2150.0,1236.0,32.7685,-117.0046,1577360337.0,1.0,711.0,4,9,0.4811894098141278
5668620767.0,1,1.0,940.0,672.0,39.5197,-119.8342,1577359019.0,1.0,1176.0,33,9,-0.3833205800195069
5668638845.0,1,2.0,1795.0,1050.0,40.0054,-75.1415,1577360267.0,1.0,1098.0,38,9,0.3654726778272328
5508809764.0,1,1.0,985.0,738.0,38.8516,-76.8871,1568754371.0,1.0,382.0,20,8,-0.15100055588063005
5509230439.0,1,2.0,885.0,1050.0,40.4261,-79.7631,1568780115.0,1.0,916.0,38,8,-0.4659812959882315
5668629615.0,1,1.0,1231.0,652.0,30.4973,-97.8276,1577359630.0,1.0,241.0,43,9,-0.32306067269820454
5509086246.0,2,2.0,1750.0,1023.0,42.9442,-71.5194,1568772583.0,0.0,94.0,30,8,0.3829000007145686
5668625082.0,1,1.0,1375.0,750.0,43.0724,-89.4003,1577359292.0,1.0,809.0,48,9,-0.278319564295644
5668627006.0,1,1.0,1994.0,892.0,32.7876,-117.1265,1577359423.0,1.0,1245.0,4,9,0.662877119430792
5664579545.0,1,3.0,1525.0,1100.0,43.0724,-89.4003,1577015750.0,1.0,809.0,48,9,0.0790548050394597
5668619463.0,1,1.0,885.0,876.0,40.8062,-96.6778,1577358928.0,1.0,766.0,29,9,-0.6243721464157307
5664578657.0,1,1.0,965.0,700.0,44.8653,-93.4749,1577015670.0,1.0,409.0,23,9,-0.30554801335284687
5668623356.0,2,3.0,1175.0,2176.0,36.116,-95.9281,1577359173.0,1.0,186.0,3,9,0.04615522724534804
5509086459.0,1,1.0,1319.0,790.0,33.8144,-84.2804,1568772594.0,0.0,362.0,10,8,-0.3254422103043755
5668622739.0,1,2.0,820.0,449.0,38.8094,-104.8448,1577359134.0,1.0,303.0,5,9,-0.6496312470863903
5668226508.0,1,1.0,575.0,500.0,36.7437,-108.1896,1577305256.0,0.0,458.0,32,7,-0.6520495116348037
5509130446.0,2,2.0,1850.0,1268.0,39.5255,-76.4321,1568774995.0,0.0,455.0,20,8,0.12801344287661864
5509079750.0,1,2.0,1175.0,1042.0,39.9513,-84.1778,1568772256.0,0.0,1403.0,35,8,-0.5781058147479411
5668627803.0,1,1.0,2095.0,690.0,34.0372,-118.2972,1577359492.0,1.0,792.0,4,9,0.7983317833742796
5668620908.0,1,1.0,950.0,702.0,37.1892,-93.2908,1577359028.0,1.0,1345.0,24,9,-0.7454328057736216
5659919552.0,2,3.0,1370.0,1700.0,37.1331,-113.6454,1576667871.0,1.0,414.0,36,8,0.1670273817730067
5668225949.0,2,2.0,2220.0,1094.0,39.1649,-76.7156,1577305187.0,1.0,580.0,20,7,0.577169531846152
5668615037.0,1,3.0,635.0,450.0,37.0867,-76.4941,1577358647.0,1.0,987.0,45,9,-0.5647183299996273
5668612428.0,2,3.0,950.0,1386.0,43.8449,-88.8405,1577358481.0,1.0,1190.0,48,9,-0.18379266297850846
5664578811.0,1,2.0,1525.0,1100.0,43.2286,-87.9668,1577015683.0,1.0,870.0,48,9,-0.14824202400506528
5668626116.0,1,1.0,1320.0,700.0,47.616,-122.3275,1577359356.0,1.0,1284.0,47,9,0.23373795414358753
5664579733.0,1,1.0,1215.0,438.0,44.9855,-93.3023,1577015767.0,1.0,904.0,23,9,-0.45136946924106125
5668621355.0,2,5.0,2950.0,1467.0,39.1471,-86.5136,1577359054.0,1.0,490.0,43,9,1.5603483727417418
5668633816.0,1,1.0,2300.0,750.0,37.8726,-122.2707,1577359936.0,1.0,115.0,4,9,1.2479794528332604
5668618123.0,1,1.0,615.0,500.0,40.3613,-86.9005,1577358835.0,1.0,720.0,15,9,-0.8407750487123076
5509026159.0,1,2.0,875.0,1150.0,33.8091,-84.238,1568768500.0,0.0,282.0,10,8,-0.41904500329956984
5668622144.0,2,3.0,1599.0,1444.0,36.0402,-86.6385,1577359106.0,1.0,52.0,43,9,-0.05947529260575421
5668615402.0,1,1.0,1360.0,624.0,45.6558,-122.5888,1577358675.0,1.0,1443.0,47,9,-0.32863061345679256
5668611561.0,1,2.0,1256.0,589.0,38.7368,-77.4203,1577358430.0,1.0,817.0,45,9,-0.448654914100361
5668619381.0,1,1.0,822.0,507.0,33.5859,-101.8698,1577358922.0,1.0,798.0,43,9,-0.6275912927131865
5664572242.0,1,1.0,930.0,250.0,37.9682,-122.0091,1577015146.0,1.0,308.0,4,9,-0.2748296452523091
5668620550.0,1,1.0,663.0,745.0,30.1481,-94.0093,1577359005.0,1.0,1451.0,43,9,-0.6798391094199548
5668621395.0,1,3.0,1050.0,760.0,40.1145,-88.2723,1577359057.0,1.0,249.0,14,9,0.15944129861070172
5509143470.0,2,2.0,1789.0,1103.0,39.9478,-74.9117,1568775862.0,1.0,939.0,31,8,0.18895222805716888
5664598368.0,1,1.0,1125.0,750.0,29.7714,-95.4343,1577017167.0,1.0,633.0,43,9,-0.4802843368854417
5664576138.0,2,3.0,1449.0,2042.0,35.224,-81.1809,1577015446.0,1.0,350.0,43,9,0.26766791175157817
5668622723.0,1,2.0,1225.0,950.0,39.8163,-98.5576,1577359133.0,1.0,1573.0,51,9,-0.24855842940690306
5668617498.0,2,3.0,1449.0,1596.0,33.6047,-112.2456,1577358793.0,1.0,308.0,27,9,-0.011579778606538804
5668637859.0,1,1.0,635.0,440.0,38.8562,-104.772,1577360185.0,1.0,303.0,5,9,-0.644314311736951
5659919406.0,2,2.0,7000.0,1882.0,33.1932,-87.5349,1576667860.0,1.0,127.0,22,9,0.1756512673892645
5668613363.0,1,3.0,1039.0,650.0,33.9369,-84.306,1577358532.0,1.0,395.0,10,9,-0.5209232791077538
5509157599.0,2,2.0,1100.0,1050.0,32.8281,-97.145,1568776910.0,0.0,94.0,43,8,-0.283259162458327
5668621665.0,1,1.0,750.0,570.0,40.1145,-88.2723,1577359074.0,1.0,249.0,14,9,-0.6256608606031075
5668614850.0,1,1.0,820.0,460.0,38.8562,-104.772,1577358634.0,1.0,303.0,5,9,-0.6925448821147288
5668624926.0,2,3.0,1325.0,1210.0,35.5795,-80.8153,1577359279.0,1.0,925.0,27,9,-0.1698333643000886
5668624499.0,1,2.0,2595.0,779.0,47.616,-122.3275,1577359244.0,1.0,1284.0,47,9,0.3428116389623743
5668619300.0,1,2.0,625.0,850.0,35.1872,-101.8587,1577358916.0,1.0,26.0,43,9,-0.5159033240046927
5509012144.0,1,1.0,520.0,612.0,33.4632,-94.0736,1568767394.0,1.0,1398.0,43,8,-0.8070525743343065
5659918483.0,2,1.0,1295.0,800.0,44.9405,-93.1027,1576667776.0,1.0,1236.0,23,9,-0.0672353906413325
5508769364.0,1,2.0,1745.0,775.0,40.6077,-74.2824,1568751188.0,1.0,1154.0,31,8,0.30498958257381614
5659917491.0,2,2.0,895.0,912.0,42.0259,-93.6516,1576667691.0,1.0,30.0,12,9,-0.37820132582969507
5664579703.0,2,2.0,858.0,765.0,43.0531,-87.9659,1577015763.0,1.0,902.0,48,9,-0.2965882497788104
5509200273.0,2,2.0,2040.0,1139.0,41.7566,-72.689,1568779013.0,1.0,587.0,6,8,0.30242448442188313
5668630928.0,1,2.0,2898.0,847.0,34.0372,-118.2972,1577359726.0,1.0,792.0,4,9,1.3848445538843321
5668624528.0,2,2.0,1700.0,1185.0,47.4081,-122.3162,1577359246.0,1.0,371.0,47,9,0.27155122572568335
5668631084.0,1,0.0,1350.0,500.0,33.7363,-117.8131,1577359735.0,1.0,1422.0,4,9,0.08833801603219758
5664595590.0,4,4.0,575.0,1950.0,35.285,-83.1791,1577016906.0,1.0,284.0,27,9,0.20038594878661875
5668620948.0,2,2.0,795.0,1000.0,37.1892,-93.2908,1577359030.0,1.0,1345.0,24,9,-0.41861545553093343
5664594581.0,1,1.0,1250.0,650.0,42.6398,-71.3184,1577016834.0,1.0,797.0,19,9,-0.19356917258700362
5668623834.0,1,1.0,925.0,620.0,39.0744,-94.5521,1577359198.0,1.0,680.0,24,9,-0.7301298999498232
5668610081.0,1,1.0,1149.0,530.0,28.5964,-81.3237,1577358301.0,1.0,1550.0,9,9,-0.5005745530752039
5668612406.0,1,1.0,905.0,834.0,32.4418,-99.7494,1577358480.0,1.0,1.0,43,9,-0.5007422593974499
5509072766.0,1,1.0,1299.0,911.0,39.4915,-76.6609,1568771891.0,0.0,297.0,20,8,-0.2152273317520912
5668633822.0,1,1.0,1695.0,650.0,32.7876,-117.1265,1577359936.0,1.0,1245.0,4,9,0.39769773078689963
5508922644.0,2,2.0,1449.0,1294.0,39.4478,-84.21,1568761691.0,1.0,749.0,35,8,-0.014404121267948012
5508835671.0,1,1.0,1408.0,757.0,39.644,-104.9026,1568756176.0,1.0,368.0,5,8,-0.15852053815549857
5664574343.0,2,4.0,1822.0,1417.0,47.4081,-122.3162,1577015276.0,1.0,371.0,47,9,0.590677223299559
5668632546.0,1,3.0,1726.0,612.0,30.3054,-97.7497,1577359844.0,1.0,69.0,43,9,-0.1432915801341336
5668615889.0,1,1.0,1125.0,676.0,39.985,-83.0728,1577358702.0,1.0,305.0,35,9,-0.6453461756734162
5664574879.0,1,1.0,714.0,730.0,29.6015,-95.6306,1577015327.0,1.0,1367.0,43,9,-0.5477270242322203
5668640050.0,1,1.0,2295.0,441.0,37.7599,-122.4379,1577360358.0,1.0,1246.0,4,9,1.2956536287007843
5664574872.0,1,1.0,814.0,775.0,29.7714,-95.4343,1577015327.0,1.0,633.0,43,9,-0.5005869087230741
5668612861.0,1,1.0,1365.0,725.0,47.7921,-122.3045,1577358506.0,1.0,942.0,47,9,0.017476130499549113
5509276446.0,2,3.0,1179.0,1224.0,33.8614,-84.5382,1568782608.0,1.0,1315.0,10,8,-0.1696920758673127
5668621782.0,2,2.0,1230.0,950.0,40.1171,-88.1889,1577359083.0,1.0,1431.0,14,9,-0.3654428825639135
5668632888.0,1,1.0,901.0,743.0,32.5183,-93.6905,1577359872.0,1.0,143.0,18,9,-0.4985291714991857
5653564493.0,1,1.0,600.0,200.0,35.2016,-80.8124,1576322215.0,1.0,257.0,27,9,-0.7957801320212254
5668635218.0,1,2.0,2795.0,704.0,33.624,-117.8956,1577360032.0,1.0,986.0,4,9,0.3408952275900684
5668622626.0,1,1.0,820.0,742.0,41.5835,-93.7597,1577359129.0,1.0,1497.0,12,9,-0.6914202197260414
5659917356.0,1,3.0,1150.0,1024.0,39.8163,-98.5576,1576667679.0,1.0,1573.0,51,9,-0.022557484886087317
5664570975.0,2,2.0,975.0,1000.0,38.9259,-94.6916,1577015059.0,1.0,1054.0,16,9,-0.3421458487155605
5668623669.0,1,1.0,855.0,250.0,39.6828,-104.8078,1577359190.0,1.0,67.0,5,9,-0.7384086063785397
5668634255.0,3,3.0,1800.0,1500.0,34.3504,-89.519,1577359971.0,1.0,1233.0,24,9,-0.13852403285454892
5668614650.0,1,1.0,850.0,675.0,61.594,-149.4124,1577358620.0,1.0,1470.0,0,9,-0.4462588606454615
5668611494.0,1,1.0,1359.0,850.0,42.2711,-83.745,1577358424.0,1.0,39.0,22,9,-0.49886668544687185
5668618069.0,1,2.0,920.0,1330.0,40.4969,-86.9659,1577358831.0,1.0,1502.0,15,9,0.05061597140467513
5508759978.0,1,1.0,1148.0,622.0,38.942,-76.9632,1568750478.0,1.0,940.0,20,8,-0.2320424997960754
5664569227.0,1,1.0,915.0,721.0,29.4624,-98.5253,1577014933.0,1.0,1242.0,43,9,-0.5464875099262904
5668616683.0,1,0.0,592.0,350.0,32.2264,-110.9438,1577358743.0,1.0,1417.0,3,9,-0.9261322908692863
5509029140.0,1,2.0,775.0,1150.0,33.8091,-84.238,1568768730.0,1.0,282.0,10,8,-0.42140602836521684
5668609764.0,1,1.0,804.0,631.0,29.7714,-95.4343,1577358288.0,1.0,633.0,43,9,-0.6036543846546704
