id,bathrooms,bedrooms,price,square_feet,cityname,state,latitude,longitude,time,has_photo_Thumbnail,cityname_num,state_num,source
5664578623.0,1,1.0,840.0,500.0,Lewisville,TX,33.0653,-97.0251,1577015667.0,1.0,760.0,43,9
5668631468.0,1,1.0,835.0,500.0,Austin,TX,30.3054,-97.7497,1577359757.0,1.0,69.0,43,9
5668625076.0,1,2.0,829.0,500.0,Sun Prairie,WI,43.1921,-89.2195,1577359291.0,1.0,1371.0,48,9
5664568805.0,1,2.0,820.0,500.0,Altamonte Springs,FL,28.6658,-81.3932,1577014900.0,1.0,23.0,9,9
5668611433.0,1,1.0,819.0,500.0,Fort Worth,TX,32.7407,-97.3394,1577358419.0,1.0,490.0,43,9
5668620290.0,1,3.0,800.0,500.0,Greenville,NC,35.6066,-77.3928,1577358989.0,1.0,562.0,27,9
5668638992.0,1,1.0,800.0,500.0,Silverton,OR,44.8956,-122.5661,1577360277.0,1.0,1308.0,37,9
5659918290.0,1,1.0,800.0,500.0,Union City,GA,33.5823,-84.5451,1576667759.0,1.0,1425.0,10,9
5668639274.0,1,1.0,799.0,500.0,Oklahoma City,OK,35.471,-97.5299,1577360301.0,1.0,1037.0,36,9
5668614570.0,1,1.0,780.0,500.0,Anchorage,AK,61.1723,-149.8414,1577358615.0,1.0,34.0,0,9
5509009567.0,1,1.0,775.0,500.0,Commerce,TX,33.2572,-95.9291,1568767178.0,1.0,306.0,43,8
5508980056.0,1,1.0,760.0,500.0,Dallas,TX,32.6857,-96.6013,1568765063.0,1.0,350.0,43,8
5668627147.0,1,1.0,750.0,500.0,East Lansing,MI,42.7242,-84.477,1577359434.0,1.0,403.0,22,9
5668614548.0,1,2.0,747.0,500.0,Anchorage,AK,61.1723,-149.8414,1577358613.0,1.0,34.0,0,9
5668623140.0,1,1.0,739.0,500.0,Knoxville,TN,35.9695,-83.981,1577359158.0,1.0,703.0,42,9
5668625454.0,1,1.0,736.0,500.0,Dallas,TX,32.8212,-96.7853,1577359316.0,1.0,350.0,43,9
5668614082.0,1,1.0,729.0,500.0,Dallas,TX,32.8212,-96.7853,1577358575.0,1.0,350.0,43,9
5668616130.0,1,1.0,725.0,500.0,Milwaukee,WI,43.0531,-87.9659,1577358712.0,1.0,902.0,48,9
5509129900.0,1,1.0,700.0,500.0,Bennington,VT,42.877,-73.1898,1568774964.0,0.0,111.0,46,8
5668626275.0,1,1.0,695.0,500.0,Grand Rapids,MI,42.9497,-85.6417,1577359365.0,1.0,550.0,22,9
5668618241.0,1,1.0,660.0,500.0,Lafayette,IN,40.3613,-86.9005,1577358843.0,1.0,720.0,15,9
5668614085.0,1,1.0,650.0,500.0,Dallas,TX,32.8212,-96.7853,1577358576.0,1.0,350.0,43,9
5664570911.0,1,1.0,645.0,500.0,Kansas City,MO,39.0744,-94.5521,1577015055.0,1.0,680.0,24,9
5668635106.0,1,1.0,625.0,500.0,Grand Forks,ND,47.9179,-97.0658,1577360027.0,1.0,545.0,28,9
5668618123.0,1,1.0,615.0,500.0,Lafayette,IN,40.3613,-86.9005,1577358835.0,1.0,720.0,15,9
5664583426.0,1,2.0,615.0,500.0,Champaign,IL,40.1145,-88.2723,1577016095.0,1.0,249.0,14,9
5664576295.0,1,2.0,605.0,500.0,Saint Louis,MO,38.6274,-90.304,1577015455.0,1.0,1233.0,24,9
5668620079.0,1,1.0,600.0,500.0,Cedar Falls,IA,42.5286,-92.4509,1577358974.0,1.0,238.0,12,9
5508828135.0,1,1.0,599.0,500.0,Maple Heights,OH,41.4121,-81.5566,1568755665.0,1.0,827.0,35,8
5668620964.0,1,4.0,575.0,500.0,Springfield,MO,37.1892,-93.2908,1577359031.0,1.0,1345.0,24,9
5668226508.0,1,1.0,575.0,500.0,Farmington,NM,36.7437,-108.1896,1577305256.0,0.0,458.0,32,7
5668618103.0,1,2.0,565.0,500.0,Lafayette,IN,40.3613,-86.9005,1577358834.0,1.0,720.0,15,9
5664574920.0,1,1.0,560.0,500.0,Houston,TX,29.9473,-95.3949,1577015332.0,1.0,633.0,43,9
5668620894.0,1,3.0,555.0,500.0,Springfield,MO,37.1892,-93.2908,1577359027.0,1.0,1345.0,24,9
5668618255.0,1,1.0,525.0,500.0,West Lafayette,IN,40.4969,-86.9659,1577358844.0,1.0,1502.0,15,9
5668275364.0,1,0.0,510.0,500.0,Lexington,KY,38.0604,-84.4531,1577312841.0,1.0,761.0,17,0
5668636974.0,1,1.0,501.0,500.0,Corsica,SD,43.4248,-98.4049,1577360140.0,1.0,324.0,41,9
5668621966.0,1,4.0,495.0,500.0,Birmingham,AL,33.5137,-86.7893,1577359094.0,1.0,127.0,1,9
5668633660.0,1,1.0,495.0,500.0,Minot,ND,48.2469,-101.3017,1577359923.0,1.0,906.0,28,9
5664570835.0,1,2.0,495.0,500.0,Kansas City,MO,39.0744,-94.5521,1577015050.0,1.0,680.0,24,9
5509164760.0,2,1.0,475.0,500.0,New Kensington,PA,40.5755,-79.7224,1568777310.0,0.0,974.0,38,8
5659285269.0,1,1.0,365.0,500.0,Mobile,AL,30.6732,-88.1443,1576618635.0,1.0,912.0,1,3
5668613236.0,1,2.0,2501.0,501.0,Boston,MA,42.328,-71.071,1577358526.0,1.0,145.0,19,9
5653555022.0,1,1.0,1405.0,501.0,Madison,WI,43.0724,-89.4003,1576321716.0,1.0,809.0,48,9
5668631130.0,1,1.0,885.0,501.0,Austin,TX,30.3054,-97.7497,1577359738.0,1.0,69.0,43,9
5668623604.0,1,1.0,1275.0,502.0,Portland,OR,45.5091,-122.6449,1577359185.0,1.0,1134.0,37,9
5668621296.0,1,3.0,949.0,502.0,Bloomington,IN,39.1471,-86.5136,1577359050.0,1.0,137.0,15,9
5668616950.0,1,2.0,935.0,502.0,Phoenix,AZ,33.5178,-112.0848,1577358759.0,1.0,1099.0,3,9
5508759607.0,1,1.0,625.0,502.0,Lakewood,OH,41.4814,-81.793,1568750451.0,1.0,732.0,35,8
5668640444.0,1,2.0,2195.0,503.0,Los Angeles,CA,34.0372,-118.2972,1577360385.0,1.0,792.0,4,9
5668624559.0,1,0.0,1675.0,503.0,Washington,DC,38.9118,-77.0132,1577359249.0,1.0,1467.0,7,9
5668629282.0,1,1.0,841.0,503.0,Austin,TX,30.3054,-97.7497,1577359605.0,1.0,69.0,43,9
5668610550.0,1,1.0,2750.0,504.0,Cambridge,MA,42.3739,-71.1155,1577358335.0,1.0,206.0,19,9
5509183346.0,2,3.0,1554.0,504.0,Euless,TX,32.8524,-97.0886,1568778262.0,0.0,446.0,43,8
5668613734.0,1,1.0,1260.0,504.0,Springfield,VA,38.7701,-77.2263,1577358553.0,1.0,1345.0,45,9
5668614387.0,1,1.0,950.0,504.0,Champaign,IL,40.1145,-88.2723,1577358600.0,1.0,249.0,14,9
5664594913.0,1,2.0,889.0,504.0,Denton,TX,33.1993,-97.1268,1577016862.0,1.0,367.0,43,9
5664596507.0,1,2.0,795.0,504.0,Greenville,SC,34.8583,-82.3915,1577016992.0,1.0,562.0,40,9
5668614590.0,1,1.0,785.0,504.0,Anchorage,AK,61.1723,-149.8414,1577358617.0,1.0,34.0,0,9
5509201348.0,1,1.0,742.0,504.0,Euless,TX,32.8524,-97.0886,1568779068.0,1.0,446.0,43,8
5668609656.0,1,1.0,680.0,504.0,Houston,TX,29.7714,-95.4343,1577358282.0,1.0,633.0,43,9
5664574909.0,1,1.0,540.0,504.0,Houston,TX,29.7714,-95.4343,1577015331.0,1.0,633.0,43,9
5668225479.0,1,0.0,1934.0,505.0,Bethesda,MD,39.0004,-77.1051,1577305113.0,1.0,119.0,20,7
5668624906.0,1,1.0,1626.0,505.0,Leonia,NJ,40.8627,-73.987,1577359278.0,1.0,758.0,31,9
5668625919.0,1,2.0,1450.0,505.0,Seattle,WA,47.616,-122.3275,1577359348.0,1.0,1284.0,47,9
5668623273.0,1,1.0,1375.0,505.0,Clinton,MA,42.4173,-71.684,1577359168.0,1.0,294.0,19,9
5668629341.0,1,2.0,1138.0,505.0,Austin,TX,30.3054,-97.7497,1577359610.0,1.0,69.0,43,9
5668629358.0,1,1.0,1093.0,505.0,Austin,TX,30.3054,-97.7497,1577359611.0,1.0,69.0,43,9
5664569046.0,1,0.0,874.0,505.0,San Antonio,TX,29.4624,-98.5253,1577014917.0,1.0,1242.0,43,9
5664577411.0,1,1.0,675.0,505.0,Dallas,TX,32.8212,-96.7853,1577015560.0,1.0,350.0,43,9
5658294931.0,1,1.0,675.0,505.0,San Antonio,TX,29.4672,-98.53,1576576695.0,0.0,1242.0,43,8
5668611010.0,1,1.0,674.0,505.0,Houston,TX,29.7714,-95.4343,1577358384.0,1.0,633.0,43,9
5668636468.0,1,1.0,495.0,505.0,Carbondale,IL,37.7262,-89.2229,1577360113.0,1.0,222.0,14,9
5668612105.0,1,2.0,1630.0,506.0,Nashville,TN,36.137,-86.783,1577358464.0,1.0,955.0,42,9
5668626109.0,1,2.0,1095.0,506.0,Seattle,WA,47.616,-122.3275,1577359356.0,1.0,1284.0,47,9
5668630147.0,1,1.0,855.0,506.0,Austin,TX,30.3054,-97.7497,1577359673.0,1.0,69.0,43,9
5668627643.0,1,3.0,1297.0,507.0,Austin,TX,30.3054,-97.7497,1577359479.0,1.0,69.0,43,9
5668619367.0,1,1.0,850.0,507.0,Norwich,CT,41.5506,-72.0272,1577358921.0,1.0,1021.0,6,9
5668619381.0,1,1.0,822.0,507.0,Lubbock,TX,33.5859,-101.8698,1577358922.0,1.0,798.0,43,9
5664571407.0,1,1.0,2995.0,508.0,San Francisco,CA,37.7599,-122.4379,1577015086.0,1.0,1246.0,4,9
5668639010.0,1,1.0,1350.0,508.0,Portland,OR,45.5091,-122.6449,1577360278.0,1.0,1134.0,37,9
5668631334.0,1,1.0,1299.0,508.0,Austin,TX,30.3054,-97.7497,1577359750.0,1.0,69.0,43,9
5668633007.0,1,1.0,1200.0,508.0,Portland,OR,45.5091,-122.6449,1577359882.0,1.0,1134.0,37,9
5668630600.0,1,2.0,1050.0,508.0,Austin,TX,30.3054,-97.7497,1577359706.0,1.0,69.0,43,9
5664578627.0,1,2.0,775.0,508.0,Dallas,TX,32.8212,-96.7853,1577015668.0,1.0,350.0,43,9
5668622445.0,1,1.0,973.0,509.0,Orlando,FL,28.5163,-81.3644,1577359121.0,1.0,1050.0,9,9
5668639239.0,1,1.0,2050.0,510.0,Seattle,WA,47.616,-122.3275,1577360298.0,1.0,1284.0,47,9
5509040475.0,1,1.0,1640.0,510.0,Bothell,WA,47.7544,-122.1932,1568769489.0,0.0,146.0,47,8
5668615506.0,1,1.0,1450.0,510.0,Portland,OR,45.5091,-122.6449,1577358681.0,1.0,1134.0,37,9
5509270371.0,1,3.0,1443.0,510.0,Lynnwood,WA,47.8616,-122.2729,1568782219.0,0.0,805.0,47,8
5668613658.0,1,1.0,1246.0,510.0,North Miami,FL,25.8886,-80.1902,1577358548.0,1.0,1006.0,9,9
5668610075.0,1,1.0,1239.0,510.0,Orlando,FL,28.5163,-81.3644,1577358300.0,1.0,1050.0,9,9
5664579227.0,1,3.0,1225.0,510.0,Madison,WI,43.0724,-89.4003,1577015722.0,1.0,809.0,48,9
5668616141.0,1,1.0,1125.0,510.0,Milwaukee,WI,43.0531,-87.9659,1577358712.0,1.0,902.0,48,9
5664598124.0,1,1.0,1050.0,510.0,Lincoln,NE,40.8062,-96.6778,1577017145.0,1.0,766.0,29,9
5509245356.0,1,1.0,1002.0,510.0,New London,CT,41.3498,-72.1062,1568780720.0,1.0,975.0,6,8
5664568748.0,1,3.0,839.0,510.0,Orlando,FL,28.5163,-81.3644,1577014896.0,1.0,1050.0,9,9
5668615361.0,1,1.0,770.0,510.0,San Antonio,TX,29.4624,-98.5253,1577358673.0,1.0,1242.0,43,9
5509044172.0,1,1.0,602.0,510.0,Tyler,TX,32.275,-95.3017,1568769793.0,1.0,1423.0,43,8
5668611015.0,1,1.0,600.0,510.0,Houston,TX,29.7714,-95.4343,1577358384.0,1.0,633.0,43,9
5509048296.0,1,1.0,577.0,510.0,Tyler,TX,32.275,-95.3017,1568770104.0,1.0,1423.0,43,8
5509048207.0,1,1.0,577.0,510.0,Tyler,TX,32.275,-95.3017,1568770097.0,0.0,1423.0,43,8
5668620890.0,1,3.0,565.0,510.0,Springfield,MO,37.1892,-93.2908,1577359027.0,1.0,1345.0,24,9
5508665899.0,1,2.0,1755.0,511.0,East Orange,NJ,40.7647,-74.2119,1568744683.0,1.0,404.0,31,8
5668609957.0,1,3.0,1707.0,511.0,Chicago,IL,41.9138,-87.6339,1577358296.0,1.0,271.0,14,9
5668617043.0,1,1.0,720.0,511.0,Champaign,IL,40.1145,-88.2723,1577358765.0,1.0,249.0,14,9
5664597028.0,1,1.0,1350.0,512.0,Minneapolis,MN,44.9855,-93.3023,1577017045.0,1.0,904.0,23,9
5668636230.0,1,2.0,1050.0,512.0,Bellingham,WA,48.7871,-122.4437,1577360095.0,1.0,104.0,47,9
5668623062.0,1,1.0,994.0,512.0,Baton Rouge,LA,30.4415,-91.1012,1577359152.0,1.0,82.0,18,9
5668632415.0,1,1.0,994.0,512.0,Austin,TX,30.3054,-97.7497,1577359832.0,1.0,69.0,43,9
5664597473.0,1,1.0,902.0,512.0,Austin,TX,30.3054,-97.7497,1577017086.0,1.0,69.0,43,9
5668621340.0,1,1.0,840.0,512.0,Bloomington,IN,39.1471,-86.5136,1577359052.0,1.0,137.0,15,9
5664579837.0,1,1.0,755.0,512.0,Pittsburgh,PA,40.4448,-79.9725,1577015778.0,1.0,1109.0,38,9
5668629753.0,1,1.0,1799.0,513.0,Washington,DC,38.9118,-77.0132,1577359644.0,1.0,1467.0,7,9
5648141130.0,1,1.0,1575.0,513.0,San Luis Obispo,CA,35.2703,-120.6813,1575978386.0,1.0,1250.0,4,9
5668629580.0,1,2.0,850.0,513.0,Austin,TX,30.3054,-97.7497,1577359627.0,1.0,69.0,43,9
5668625948.0,1,2.0,1850.0,514.0,Chicago,IL,41.8625,-87.6825,1577359349.0,1.0,271.0,14,9
5668627008.0,1,0.0,1799.0,514.0,San Diego,CA,32.7876,-117.1265,1577359423.0,1.0,1245.0,4,9
5668634273.0,1,1.0,1745.0,514.0,Milford,CT,41.2318,-73.0586,1577359972.0,1.0,895.0,6,9
5509275198.0,1,1.0,1375.0,514.0,Hackensack,NJ,40.8876,-74.0499,1568782512.0,0.0,571.0,31,8
5664572371.0,1,3.0,1300.0,514.0,Lawrence,MA,42.7039,-71.1648,1577015152.0,1.0,743.0,19,9
5668631408.0,1,1.0,1009.0,514.0,Austin,TX,30.3054,-97.7497,1577359754.0,1.0,69.0,43,9
5668625941.0,1,2.0,1900.0,515.0,Chicago,IL,41.8625,-87.6825,1577359349.0,1.0,271.0,14,9
5509013218.0,1,2.0,1680.0,515.0,Kearny,NJ,40.7623,-74.1232,1568767495.0,0.0,684.0,31,8
5509272216.0,1,2.0,1305.0,515.0,Baltimore,MD,39.2946,-76.6235,1568782327.0,0.0,76.0,20,8
5664567328.0,1,3.0,1190.0,515.0,Pawtucket,RI,41.8752,-71.3787,1577014827.0,1.0,1085.0,39,9
5659898460.0,1,1.0,1155.0,515.0,Chicago,IL,41.8625,-87.6825,1576666438.0,1.0,271.0,14,9
5668621349.0,1,2.0,1120.0,515.0,Bloomington,IN,39.1471,-86.5136,1577359053.0,1.0,137.0,15,9
5668633967.0,1,2.0,1000.0,515.0,Brighton,CO,39.9608,-104.8195,1577359948.0,1.0,168.0,5,9
5508819690.0,1,1.0,820.0,515.0,Dallas,TX,32.9012,-96.7916,1568755092.0,1.0,350.0,43,8
5668632916.0,1,1.0,725.0,515.0,Omaha,NE,41.2562,-96.0404,1577359875.0,1.0,1040.0,29,9
5664574945.0,1,1.0,694.0,515.0,Houston,TX,29.7714,-95.4343,1577015334.0,1.0,633.0,43,9
5668620820.0,1,3.0,555.0,515.0,Springfield,MO,37.1892,-93.2908,1577359023.0,1.0,1345.0,24,9
5668620954.0,1,3.0,550.0,515.0,Springfield,MO,37.1892,-93.2908,1577359031.0,1.0,1345.0,24,9
5668620992.0,1,4.0,545.0,515.0,Springfield,MO,37.1892,-93.2908,1577359032.0,1.0,1345.0,24,9
5668614736.0,1,3.0,545.0,515.0,Springfield,MO,37.1892,-93.2908,1577358625.0,1.0,1345.0,24,9
5668627494.0,1,3.0,1374.0,516.0,Austin,TX,30.3054,-97.7497,1577359467.0,1.0,69.0,43,9
5668633143.0,1,1.0,1130.0,516.0,Austin,TX,30.3054,-97.7497,1577359894.0,1.0,69.0,43,9
5664597463.0,1,3.0,1000.0,516.0,Austin,TX,30.3054,-97.7497,1577017086.0,1.0,69.0,43,9
5668633186.0,1,1.0,974.0,516.0,Austin,TX,30.3315,-97.6645,1577359897.0,1.0,69.0,43,9
5668626213.0,1,2.0,970.0,516.0,Walla Walla,WA,46.0618,-118.3282,1577359361.0,1.0,1460.0,47,9
5668612478.0,1,3.0,1352.0,517.0,Lone Tree,CO,39.5463,-104.8968,1577358483.0,1.0,783.0,5,9
5668628019.0,1,1.0,1250.0,517.0,Chicago,IL,41.8625,-87.6825,1577359513.0,1.0,271.0,14,9
5668613414.0,1,2.0,949.0,517.0,Orlando,FL,28.5163,-81.3644,1577358534.0,1.0,1050.0,9,9
5668610438.0,1,1.0,896.0,517.0,San Antonio,TX,29.4624,-98.5253,1577358324.0,1.0,1242.0,43,9
5668632104.0,1,2.0,1609.0,518.0,Austin,TX,30.3054,-97.7497,1577359805.0,1.0,69.0,43,9
5668630477.0,1,2.0,1600.0,518.0,Austin,TX,30.3054,-97.7497,1577359699.0,1.0,69.0,43,9
5668612842.0,1,1.0,1305.0,518.0,Everett,WA,47.9338,-122.2052,1577358505.0,1.0,449.0,47,9
5508761919.0,1,1.0,1060.0,518.0,Dallas,TX,32.8261,-96.7472,1568750634.0,1.0,350.0,43,8
5668629932.0,1,1.0,909.0,518.0,Austin,TX,30.3054,-97.7497,1577359657.0,1.0,69.0,43,9
5668632777.0,1,1.0,905.0,518.0,Austin,TX,30.3054,-97.7497,1577359862.0,1.0,69.0,43,9
5668631105.0,1,1.0,850.0,518.0,Austin,TX,30.3054,-97.7497,1577359736.0,1.0,69.0,43,9
5668640163.0,1,1.0,849.0,518.0,San Antonio,TX,29.4624,-98.5253,1577360366.0,1.0,1242.0,43,9
5668625335.0,1,1.0,599.0,518.0,Arlington,TX,32.7025,-97.1196,1577359308.0,1.0,52.0,43,9
5668612083.0,1,1.0,2749.0,519.0,Washington,DC,38.9118,-77.0132,1577358463.0,1.0,1467.0,7,9
5668618379.0,1,1.0,1099.0,519.0,West Lafayette,IN,40.4969,-86.9659,1577358852.0,1.0,1502.0,15,9
5668611177.0,1,2.0,1009.0,519.0,Orlando,FL,28.5163,-81.3644,1577358398.0,1.0,1050.0,9,9
5509277418.0,1,1.0,991.0,519.0,Smyrna,GA,33.8614,-84.5382,1568782674.0,1.0,1315.0,10,8
5668624610.0,1,1.0,570.0,519.0,Houston,TX,29.7714,-95.4343,1577359253.0,1.0,633.0,43,9
5668617664.0,1,2.0,565.0,519.0,Houston,TX,29.7714,-95.4343,1577358805.0,1.0,633.0,43,9
5668637824.0,1,1.0,1780.0,520.0,Honolulu,HI,21.3155,-157.8379,1577360183.0,1.0,623.0,11,9
5668226162.0,1,0.0,1772.0,520.0,Washington,DC,38.9348,-77.059,1577305218.0,1.0,1467.0,7,7
5509273278.0,1,1.0,1625.0,520.0,Pasadena,CA,34.152,-118.0876,1568782389.0,0.0,1083.0,4,8
5668623673.0,1,2.0,1458.0,520.0,Denver,CO,39.736,-104.9819,1577359190.0,1.0,368.0,5,9
5668625293.0,1,1.0,1400.0,520.0,Orange,CA,33.8,-117.8367,1577359305.0,1.0,1044.0,4,9
5664579045.0,1,2.0,1400.0,520.0,Saint Paul,MN,44.9405,-93.1027,1577015705.0,1.0,1236.0,23,9
5668632093.0,1,1.0,920.0,520.0,Round Rock,TX,30.5118,-97.6873,1577359804.0,1.0,1216.0,43,9
5668636782.0,1,1.0,880.0,520.0,Colorado Springs,CO,38.8562,-104.772,1577360133.0,1.0,303.0,5,9
5668631934.0,1,4.0,879.0,520.0,Austin,TX,30.3054,-97.7497,1577359791.0,1.0,69.0,43,9
5668630069.0,1,1.0,850.0,520.0,Austin,TX,30.3054,-97.7497,1577359667.0,1.0,69.0,43,9
5664578772.0,1,1.0,845.0,520.0,Milwaukee,WI,43.0531,-87.9659,1577015680.0,1.0,902.0,48,9
5668632469.0,1,1.0,830.0,520.0,Austin,TX,30.3054,-97.7497,1577359837.0,1.0,69.0,43,9
5664598478.0,1,1.0,825.0,520.0,Ellensburg,WA,47.0012,-120.5424,1577017175.0,1.0,430.0,47,9
5668616612.0,1,1.0,757.0,520.0,Omaha,NE,41.2562,-96.0404,1577358739.0,1.0,1040.0,29,9
5659918801.0,1,1.0,750.0,520.0,Des Moines,IA,41.5927,-93.6276,1576667803.0,1.0,371.0,12,9
5668621118.0,1,1.0,725.0,520.0,Spokane,WA,47.6794,-117.4018,1577359039.0,1.0,1338.0,47,9
5668612386.0,1,3.0,635.0,520.0,Abilene,TX,32.4418,-99.7494,1577358479.0,1.0,1.0,43,9
5668620814.0,1,3.0,610.0,520.0,Springfield,MO,37.1892,-93.2908,1577359022.0,1.0,1345.0,24,9
5668616185.0,1,3.0,1182.0,521.0,Milwaukee,WI,43.0531,-87.9659,1577358714.0,1.0,902.0,48,9
5668633379.0,1,2.0,1805.0,522.0,Austin,TX,30.3054,-97.7497,1577359908.0,1.0,69.0,43,9
5668633946.0,1,2.0,1805.0,522.0,Austin,TX,30.3054,-97.7497,1577359946.0,1.0,69.0,43,9
5668613217.0,1,3.0,1802.0,522.0,Weymouth,MA,42.2081,-70.9524,1577358525.0,1.0,1521.0,19,9
5664575494.0,1,3.0,1724.0,522.0,South Weymouth,MA,42.1666,-70.9511,1577015381.0,1.0,1332.0,19,9
5508859523.0,1,2.0,1662.0,522.0,South Weymouth,MA,42.1666,-70.9511,1568757732.0,1.0,1332.0,19,8
5668615417.0,1,3.0,1085.0,522.0,Vancouver,WA,45.6558,-122.5888,1577358677.0,1.0,1443.0,47,9
5668628860.0,1,1.0,999.0,522.0,Doylestown,PA,40.3325,-75.1166,1577359575.0,1.0,388.0,38,9
5664569168.0,1,1.0,860.0,522.0,San Antonio,TX,29.4624,-98.5253,1577014927.0,1.0,1242.0,43,9
5668610849.0,1,1.0,805.0,522.0,San Antonio,TX,29.4624,-98.5253,1577358363.0,1.0,1242.0,43,9
5668620827.0,1,3.0,555.0,522.0,Springfield,MO,37.1892,-93.2908,1577359023.0,1.0,1345.0,24,9
5668620506.0,1,4.0,1135.0,523.0,Nashua,NH,42.7527,-71.4854,1577359002.0,1.0,954.0,30,9
5668621381.0,1,2.0,930.0,523.0,Urbana,IL,40.1171,-88.1889,1577359056.0,1.0,1431.0,14,9
5668633198.0,1,2.0,1530.0,524.0,Austin,TX,30.3054,-97.7497,1577359897.0,1.0,69.0,43,9
5668620278.0,1,1.0,1199.0,524.0,Columbia,MO,38.9401,-92.3167,1577358988.0,1.0,304.0,24,9
5508859601.0,1,2.0,1121.0,524.0,Dallas,TX,32.829,-96.8458,1568757739.0,1.0,350.0,43,8
5668638075.0,1,2.0,2195.0,525.0,San Diego,CA,32.7876,-117.1265,1577360200.0,1.0,1245.0,4,9
5508862969.0,1,1.0,1705.0,525.0,Los Angeles,CA,34.0628,-118.2754,1568757994.0,1.0,792.0,4,8
5508862447.0,1,1.0,1705.0,525.0,Los Angeles,CA,34.0628,-118.2754,1568757952.0,1.0,792.0,4,8
5659914195.0,1,1.0,1650.0,525.0,Centennial,CO,39.6041,-104.8594,1576667470.0,1.0,244.0,5,9
5668617055.0,1,0.0,1585.0,525.0,Long Beach,CA,33.8056,-118.1696,1577358766.0,1.0,784.0,4,9
5668630612.0,1,1.0,1500.0,525.0,Austin,TX,30.3054,-97.7497,1577359707.0,1.0,69.0,43,9
5668628294.0,1,1.0,1455.0,525.0,Austin,TX,30.3054,-97.7497,1577359538.0,1.0,69.0,43,9
5668637344.0,1,1.0,1370.0,525.0,Chicago,IL,41.8625,-87.6825,1577360154.0,1.0,271.0,14,9
5668611461.0,1,1.0,1370.0,525.0,Ontario,CA,34.0521,-117.6328,1577358421.0,1.0,1041.0,4,9
5668642710.0,1,1.0,1325.0,525.0,Richardson,TX,32.9631,-96.7212,1577360515.0,1.0,1184.0,43,9
5642336316.0,1,1.0,1250.0,525.0,Atlanta,GA,33.7848,-84.3922,1575639316.0,1.0,60.0,10,9
5659914011.0,1,1.0,1200.0,525.0,San Antonio,TX,29.4624,-98.5253,1576667459.0,1.0,1242.0,43,9
5659913227.0,1,1.0,1175.0,525.0,Overland Park,KS,38.9259,-94.6916,1576667414.0,1.0,1054.0,16,9
5668609620.0,1,0.0,1150.0,525.0,Houston,TX,29.7506,-95.4788,1577358279.0,1.0,633.0,43,9
5659915264.0,1,1.0,1125.0,525.0,Portland,OR,45.5091,-122.6449,1576667536.0,1.0,1134.0,37,9
5664597210.0,1,1.0,1100.0,525.0,Wichita,KS,37.6836,-97.3369,1577017066.0,1.0,1528.0,16,9
5509254989.0,1,1.0,1066.0,525.0,Groton,CT,41.3534,-72.0368,1568781206.0,0.0,568.0,6,8
5668614185.0,1,1.0,1059.0,525.0,Dallas,TX,32.8212,-96.7853,1577358583.0,1.0,350.0,43,9
5664570357.0,1,3.0,1000.0,525.0,Kyle,TX,30.0066,-97.8071,1577015017.0,1.0,706.0,43,9
5668631135.0,1,3.0,950.0,525.0,Round Rock,TX,30.5118,-97.6873,1577359738.0,1.0,1216.0,43,9
5668621952.0,1,1.0,915.0,525.0,Buffalo,NY,42.9112,-78.8171,1577359093.0,1.0,189.0,34,9
5664594459.0,1,1.0,905.0,525.0,Austin,TX,30.3054,-97.7497,1577016824.0,1.0,69.0,43,9
5668625202.0,1,1.0,900.0,525.0,Dallas,TX,32.8212,-96.7853,1577359299.0,1.0,350.0,43,9
5668632559.0,1,1.0,899.0,525.0,Austin,TX,30.3054,-97.7497,1577359845.0,1.0,69.0,43,9
5668639326.0,1,1.0,850.0,525.0,Austin,TX,30.3054,-97.7497,1577360305.0,1.0,69.0,43,9
5668640354.0,1,1.0,840.0,525.0,Omaha,NE,41.2562,-96.0404,1577360380.0,1.0,1040.0,29,9
5668620883.0,1,1.0,830.0,525.0,Springfield,MO,37.1892,-93.2908,1577359027.0,1.0,1345.0,24,9
5664568601.0,1,1.0,815.0,525.0,Cincinnati,OH,39.1679,-84.4933,1577014888.0,1.0,278.0,35,9
5642321206.0,1,1.0,750.0,525.0,Saint Louis,MO,38.6274,-90.304,1575638462.0,1.0,1233.0,24,9
5668615743.0,1,1.0,745.0,525.0,O Fallon,MO,38.816,-90.7054,1577358695.0,1.0,1024.0,24,9
5508976351.0,1,1.0,741.0,525.0,Dallas,TX,32.9954,-96.7849,1568764853.0,1.0,350.0,43,8
5668632939.0,1,1.0,700.0,525.0,Omaha,NE,41.2562,-96.0404,1577359877.0,1.0,1040.0,29,9
5668615075.0,1,1.0,695.0,525.0,Brownsburg,IN,39.8597,-86.3822,1577358651.0,1.0,182.0,15,9
5668641528.0,1,1.0,515.0,525.0,Tulsa,OK,36.116,-95.9281,1577360444.0,1.0,1420.0,36,9
5668617093.0,1,0.0,2130.0,526.0,Los Angeles,CA,34.0372,-118.2972,1577358769.0,1.0,792.0,4,9
5668613225.0,1,1.0,2117.0,526.0,Boston,MA,42.328,-71.071,1577358525.0,1.0,145.0,19,9
5659895613.0,1,2.0,1400.0,526.0,Golden Valley,MN,44.9776,-93.3594,1576666266.0,1.0,536.0,23,9
5668632203.0,1,1.0,1084.0,526.0,Austin,TX,30.3054,-97.7497,1577359814.0,1.0,69.0,43,9
